id,title,artist,bpm,key,lyrics,notes,genre,youtubeUrl,created_at,duration
69667739-5daa-4c67-9573-7f3d7939f304,Esa Es La Razón,Gateway Worship,118,C#,"Tom: Db
[Intro] E Db Db4 Db Db4

[Primeira Parte]

Db Db
Algunos dirán que es locura
Bbm7 Bbm7
Mi forma de a Dios exaltar
Ab4 Ab4
Jesús me hizo nueva criatura
Gb Gb
Su amor tengo quiero declarar

[Segunda Parte]

Db Db
No puedo quedarme en silencio
Bbm7 Bbm7
Pues Su provisión Él me da
Ab4 Ab4
Por tantos milagros que ha hecho en mi vida
Gb Gb
[A] todos quiero anunciar

[Refrão]

Db Gb
Y te diré
Bbm7 Ab4 Db Gb
Por qué adoro con tanta pasión
Bbm7
Tengo razón
Db Gb
Para alabar
Bbm7 Ab4 Db Gb
[A] Dios con todo lo que soy
Bbm7 Ab4
Yo tengo una gran razón

( Db Gb Bbm7 Ab )
( Db Gb Bbm7 Ab )

[Terceira Parte]

Db Db
Mi gozo es inexplicable
Bbm7 Bbm7
Me abraza la paz del Señor
Ab4 Ab4
Mi Cristo me cubre con sus bendiciones
Gb Gb
[A] Él sea todo el honor

[Refrão]

Db Gb
Y te diré
Bbm7 Ab4 Db Gb
Por qué adoro con tanta pasión
Bbm7
Tengo razón
Db Gb
Para alabar
Bbm7 Ab4 Db Gb
[A] Dios con todo lo que soy
Bbm7 Ab4
Yo tengo una gran razón

[Refrão]

Db Gb
Y te diré
Bbm7 Ab4 Db Gb
Por qué adoro con tanta pasión
Bbm7
Tengo razón
Db Gb
Para alabar
Bbm7 Ab4 Db Gb
[A] Dios con todo lo que soy
Bbm7 Ab4
Yo tengo una gran razón

( Db Gb Bbm7 Ab )
( Db Gb Bbm7 Ab )

[Ponte 1]

Db Db
Aplaudir, y danzar
Db4 Db
Y gritar mi amor
Db
Para Cristo Jesús
Db4
El que me salvó
Db Db
Libre soy y en Su luz
Gb2
Caminando estoy
Bbm7
Esa es la razón
Ab Gb
Esa es la razón

[Ponte 1]

Db Db
Aplaudir, y danzar
Db4 Db
Y gritar mi amor
Db
Para Cristo Jesús
Db4
El que me salvó
Db Db
Libre soy y en Su luz
Gb2
Caminando estoy
Bbm7
Esa es la razón
Ab Gb
Esa es la razón

[Ponte 1]

Db Db
Aplaudir, y danzar
Db4 Db
Y gritar mi amor
Db
Para Cristo Jesús
Db4
El que me salvó
Db Db
Libre soy y en Su luz
Gb2
Caminando estoy
Bbm7
Esa es la razón
Ab Gb
Esa es la razón

[Refrão]

Db Gb
Y te diré
Bbm7 Ab4 Db Gb
Por qué adoro con tanta pasión
Bbm7
Tengo razón
Db Gb
Para alabar
Bbm7 Ab4 Db Gb
[A] Dios con todo lo que soy
Bbm7 Ab4
Yo tengo una gran razón

[Refrão]

Db Gb
Y te diré
Bbm7 Ab4 Db Gb
Por qué adoro con tanta pasión
Bbm7
Tengo razón
Db Gb
Para alabar
Bbm7 Ab4 Db Gb
[A] Dios con todo lo que soy
Bbm7 Ab4
Yo tengo una gran razón

Bbm7 Ab4
Yo tengo una gran razón

Bbm7 Ab4
Yo tengo una gran razón

[Ponte 1]

Db Db
Aplaudir, y danzar
Db4 Db
Y gritar mi amor
Db
Para Cristo Jesús
Db4
El que me salvó
Db Db
Libre soy y en Su luz
Gb2
Caminando estoy
Bbm7
Esa es la razón
Ab Gb
Esa es la razón

( Db Cb/Db Gb/Db )
( Db Cb/Db Gb/Db )
( Db Cb/Db Gb/Db )
( Db Cb/Db Gb/Db )

Vamp
Db Db
Mira lo que ha hecho Dios
Cb Cb
Mira lo que ha hecho Dios
Gb/Bb
Mi vida Él cambió
Gb Db Db
Mira lo que ha hecho Dios

Vamp
Db Db
Mira lo que ha hecho Dios
Cb Cb
Mira lo que ha hecho Dios
Gb/Bb
Mi vida Él cambió
Gb Db Db
Mira lo que ha hecho Dios

Vamp
Db Db
Mira lo que ha hecho Dios
Cb Cb
Mira lo que ha hecho Dios
Gb/Bb
Mi vida Él cambió
Gb Db Db
Mira lo que ha hecho Dios

Vamp
Db Db
Mira lo que ha hecho Dios
Cb Cb
Mira lo que ha hecho Dios
Gb/Bb
Mi vida Él cambió
Gb Db Db
Mira lo que ha hecho Dios

[Ponte 1]

Db Db
Aplaudir, y danzar
Db4 Db
Y gritar mi amor
Db
Para Cristo Jesús
Db4
El que me salvó
Db Db
Libre soy y en Su luz
Gb2
Caminando estoy
Bbm7
Esa es la razón
Ab Gb
Esa es la razón

[Ponte 1]

Db Db
Aplaudir, y danzar
Db4 Db
Y gritar mi amor
Db
Para Cristo Jesús
Db4
El que me salvó
Db Db
Libre soy y en Su luz
Gb2
Caminando estoy
Bbm7
Esa es la razón
Ab Gb
Esa es la razón",,alabanza,https://youtu.be/0P5pu_Xqf6o,2025-10-07 14:44:40.563668+00,
6db2b75f-de39-4b4e-9cfe-0da64c130bd2,La casa de Dios,Hillsong Young & Free,92,G,"[Intro] G A C

[G] [A] [C]
I spin my records on a Sunday
[G] [A] [C]
Before I get myself to church
[G]
I put on my best fit
[A]
Your song got me dancing
[C]
I cannot wait to get out the door
[G] [A] [C]
We’re going to the house of the Lord

[G] [A]
God through every season
[C]
You give me a reason
[G] [A]
To see beyond my mistakes
[C]
And wash away my old ways

[G] [A]
Now I’m a living
[C]
Testimony of Your grace
[G] [A]
God You give me
[C]
Purpose for a brand new day

[G] [A] [C]
I spin my records on a Sunday
[G] [A] [C]
Before I get myself to church
[G]
I put on my best fit
[A]
Your song got me dancing
[C]
I cannot wait to get out the door
[G] [A] [C]
We’re going to the house of the Lord

[G] [A]
See on the first day I made mistakes
[C] [B] [A]
And on the second day I lost my way
[G] [A]
But on the third day I found Your grace
[C] [B] [A]
And ever since then ain’t been the same

[G]
Ain’t been the same
[A]
Ain’t been the same
[C]
See I opened up the Word
[C]
And everything started changing
[G] [A]
Since the beginning when I was running
[C]
I was on Your mind despite the life I was living

[G] [A]
Now I’m a living
[C]
Testimony of Your grace
[G] [A]
God You give me
[C]
Purpose for a brand new day
 
[G] [A] [C]
I spin my records on a Sunday
[G] [A] [C]
Before I get myself to church
[G]
I put on my best fit
[A]
Your song got me dancing
[C]
I cannot wait to get out the door
[G] [A] [C]
We’re going to the house of the Lord
[G] [A] [C]
We’re going to the house of the Lord
[G] [A] [C]
We’re going to the house of the Lord

[G] [A]
I’m gonna run to the sanctuary
[C]
I’m gonna go where You set me free
[G] [A]
Once I was blind but now I see
[C]
So let all the redeemed sing
 
[G] [A]
Hallelujah
[C]
Hallelujah
[G] [A] [C]
Hallelujah, Lord
[G] [A] [C]
We’re going to the house of the Lord
",,alabanza,https://www.youtube.com/watch?v=pMKPV0zAnCQ,2026-01-21 18:36:18.946652+00,
743b226e-5d34-4e4a-b8d8-699caaaf727e,"Milagroso + Alaba A Dios ",Gateway Worship Español,136,D,"
VERSO 1
[G]
// Aquí estás
[D]
Te vemos mover
[A]
Te adoraré
[Bm7]
Te adoraré

[G]
Aquí estás
[D]
Obrando en mí
[A]
Te adoraré
[Bm7]
Te adoraré // x2



(Y Le llamamos)


CORO
[G]
// Milagroso, abres camino
[D]
Cumples promesas
[A]
Luz en tinieblas
[Bm7]
Mi Dios, así eres Tú //X2


VERSO 2
[G]
// Aquí estás
[D]
Sanando mi corazón
[A]
Te adoraré
[Bm7]
Te adoraré

[G]
Aquí estás
[D]
Tocando mi corazón
[A]
Te adoraré
[Bm7]
Te adoraré // x2



(Y Le llamamos)


CORO
[G]
// Milagroso, abres camino
[D]
Cumples promesas
[A]
Luz en tinieblas
[Bm7]
Mi Dios, así eres Tú //X4


PUENTE
[G]
Así eres Tú (así eres Tú)
[D]
Así eres Tú (así eres Tú)
[A]
Así eres Tú (así eres Tú)
[Bm7]
Así eres Tú (así eres Tú)

[G]
// Aunque no pueda ver, estás obrando
[D]
Aunque no pueda ver, estás obrando
[A]
Siempre estás, siempre estás obrando
[Bm7]
Siempre estás, siempre estás obrando // x4



CORO
[G]
// Milagroso, abres camino
[D]
Cumples promesas
[A]
Luz en tinieblas
[Bm7]
Mi Dios, así eres Tú //X2

PUENTE
[G]
Así eres Tú (así eres Tú)
[D]
Así eres Tú (así eres Tú)
[A]
Así eres Tú (así eres Tú)
[Bm7]
Así eres Tú (así eres Tú)



TRANSICION A ALABA A DIOS

[D]
Oh, alaba
Simplemente alaba
[G]
Estás llorando, alaba
En la prueba, alaba
[A]
Estás sufriendo, alaba
No importa, alaba
[D]
Tu alabanza, Él escuchará

[D]
Dios va al frente abriendo caminos
[Bm]
Quebrando cadenas, sacando espinas
[G]
Manda sus Ángeles, contigo a luchar
[A]
Él abre puertas, nadie puede cerrar


[D]
Él trabaja para los que confían
[Bm]
Camina contigo de noche y de día
[G]
Levanta tus manos, tu victoria llegó
[A]
Comienza a cantar y

[D]
Alaba a Dios
[Bm]
Alaba a Dios
[G]
Alaba a Dios
[A]
Alaba a Dioss
Alaba a Dios
",,adoracion,https://www.youtube.com/watch?v=g_pW6uizhwA,2025-08-27 17:59:04.942476+00,
77e7d84a-899a-4d48-a99c-b77e5ea30ea9,"El Shaddai ",Gateway Worship Español,140,E,"INTRO: C#m A | E | C#m A | E


VERSO 1:
C#m A E
Siglo en siglo, Tú eres igual
C#m A E
Todo tiempo permanecerás
C#m A E
La vida está en el ritmo de tu respirar
C#m A B
Tu nombre tiene todo poder


CORO:
C#m B/D# E C#m B/D# E
El Shaddai, Por siempre, Tú conmigo estás
[E] F#m B C#m A E
Todopoderoso, Fuente de mi vida


VERSO:2
C#m A E
Tus promesas nunca fallarán
C#m A E
Tus palabras permanecerán
C#m A E
Y yo sé que en el desierto Tú me guiarás
C#m A B
Pues grande es tu fidelidad


Repetir Coro X2


INSTRUMENTAL:
[A] | B | C#m | E/G#
",,adoracion,https://www.youtube.com/watch?v=4WUBRtsH2yQ&list=RD4WUBRtsH2yQ&start_radio=1,2025-07-30 17:34:23.15366+00,
7978e6d6-2af1-4af7-a515-95c211ed5355,He Aquí El Cordero De Dios,Hillsong,137,B,"INTRO:
| B | B | B | B |

VERSO 1
[B]
Dios de los cielos
[B]
Nuestra esperanza
G#m7 E B
Ese eres Tú
[B]
Dios para siempre
[B]
Fiel permaneces
G#m7 E B
Así eres Tú

VERSO 2
[B]
Dios que me sana
[B]
Luz en tinieblas
G#m7 E B
Ese eres Tú
[B]
Dios que perdona
[B]
Y me acerca
G#m7 E B
Así eres Tú

PRE CORO
C#m7 B F#
Tus caminos perfectos son
C#m7 B/D# F#
Y mi ser te adora Dios

CORO
G#m F#/A# B
Je - sús
[E] B/D# F#
Je - sús
[B] F#/A# G#m7
El Cordero de Dios
F# E
Quitó del mundo la
F# B
Transgresión

VERSO 3
[B]
Vino a salvarnos
[B]
Tan asombroso
G#m7 E B
Hijo de Dios
[B]
El Rey glorioso
[B]
Como cordero
G#m7 E B
Se entregó
G#m7 E B
Se entregó


CORO
G#m F#/A# B
Je - sús
[E] B/D# F#
Je - sús
[B] F#/A# G#m7
El Cordero de Dios
F# E
Quitó del mundo la
F# B
Transgresión

PUENTE 1 (X4)
[B]
No hay nadie
F#/B
No hay nadie
[E/B]
No hay nadie
[B]
Como Jesús

PUENTE 2 (x2)
G#m7
El es cristo
F#
Quien redime
[E]
No hay nadie
[B]
Como Jesús

CORO (x2 FINAL)

G#m F#/A# B
Je - sús
[E] B/D# F#
Je - sús
[B] F#/A# G#m7
El Cordero de Dios
F# E
Quitó del mundo la
F# B
Transgresión

FINAL X2
[B] F#/A# G#m7
El Cordero de Dios
F# E
Quitó del mundo la
F# B
Transgresión

",,adoracion,https://www.youtube.com/watch?v=cZuAkXrN6CE&t,2026-01-21 17:50:36.640999+00,
7ba14024-5e54-4a29-91ca-2b03d5254f17,Cubierto Con Tu Sangre," Gateway Worship Español",77,B,"INTRO



G#m F#/A# B E

[B] F#



VERSO 1

G#m F#/A# B E

Cargaste Tú la cruz

[E] B C#m B F#

Que merecía yo llevar

G#m F#/A# B E

Tomaste mi Lugar

[E] B C#m B F#

Y por amor yo salvo soy

 

CORO

[B]

Me Cubres con Tu sangre, Cristo

F#

Cubierto con Tu sangre, Cristo

G#m E

Mi culpa fue, borrada en Él

[B] F# B

Mi deuda fue, cubierta por Tu sangre Rey

 

VERSO 2

G#m F#/A# B E

Gran misterio de amor

[E] B C#m B F#

Que en la cruz sufrió

G#m F#/A# B E

Para vida hoy tener

[E] B C#m B F#

Crucificado en Él

[E] B C#m B F#

Vivo estoy en Él



CORO

[B]

Me Cubres con Tu sangre, Cristo

F#

Cubierto con Tu sangre, Cristo

G#m E

Mi culpa fue, borrada en Él

[B] F# B

Mi deuda fue, cubierta por Tu sangre Rey



INSTRUMENTAL

G#m E B F#m

 

PUENTE

G#m E

Que la creación te adore y cante

[B] F#m

Proclamen digno es el Rey



Es digno

G#m E

Resucitado reina en gloria

[B] F#

Proclamen digno es el Rey



Es digno



CORO

[B]

Me Cubres con Tu sangre, Cristo

F#

Cubierto con Tu sangre, Cristo

G#m E

Mi culpa fue, borrada en Él

[B] F# B

Mi deuda fue, cubierta por Tu sangre Rey",,adoracion,https://youtu.be/ZmFF_qN38uI,2025-05-08 17:55:17.665348+00,
81812fac-17c9-4185-9d64-0ab63428adf1,"Cristo Es Suficiente ",MISSION MUSICA - Marco Barrientos,75,A,"INTRO: A/C# D E5 E

VERSO 1

[A/C#] [D]
Dios, mi salvador
[A/C#] [D]
Y mi buen pastor
C#m D
Cristo redentor
F#m E D
Eres mi libertador

CORO

[A]
Cristo es suficiente
F#m
Cristo es suficiente
[D]
No necesito nada más
[A] [E]
Su amor me bastará

[A]
Cristo es suficiente
F#m
Cristo es suficiente
[D]
No necesito nada más
[A] [E]
Su amor me bastará

ESPACIO: A D E

VERSO 2

[A/C#] [D]
Dios, mi salvador
[A/C#] [D]
Y mi buen pastor
C#m D
Cristo redentor
F#m E D
Eres mi libertador


CORO

[A]
Cristo es suficiente
F#m
Cristo es suficiente
[D]
No necesito nada más
[A] [E]
Su amor me bastará

[A]
Cristo es suficiente
F#m
Cristo es suficiente
[D]
No necesito nada más
[A] [E]
Su amor me bastará

INTERMEDIO: D

[D] [A/C#]
Tengo todo, si yo tengo a Cristo
F#m E
Mi tesoro, es tenerlo a Él

[D] [A/C#]
Tengo todo, si yo tengo a Cristo
F#m E
Mi tesoro, es tenerlo a Él

[D] [A/C#]
Tengo todo, si yo tengo a Cristo
F#m E
Mi tesoro, es tenerlo a Él

[D] [A/C#]
Tengo todo, si yo tengo a Cristo
F#m E
Mi tesoro, es tenerlo a Él

[Bm7] A/C# F#m E
Es tenerlo a Él
[Bm7] [A/C#] [D] [E]
Es tenerlo a Él

CORO

[A]
Cristo es suficiente
F#m
Cristo es suficiente
[D]
No necesito nada más
[A] [E]
Su amor me bastará

[A]
Cristo es suficiente
F#m
Cristo es suficiente
[D]
No necesito nada más
[A] [E]
Su amor me bastará

ESPONTANEO:

[Bm] A/C# F#m E
[Bm] A/C# F#m E


PUENTE

[Bm] C#m7
Porque Él es el que era, y el que vendrá
F#m E
Él es el que era, y el que vendrá
[Bm] C#m7
Porque Él es el que era, y el que vendrá
F#m E
Suficiente, suficiente
[Bm] C#m7
Porque Él es el que era, y el que vendrá
F#m E
Él es el que era, y el que vendrá
[Bm] C#m7
Porque Él es el que era, y el que vendrá
F#m E
Suficiente, suficiente

CORO

[A]
Cristo es suficiente
F#m
Cristo es suficiente
[D]
No necesito nada más
[A] [E]
Su amor me bastará

[A]
Cristo es suficiente
F#m
Cristo es suficiente
[D]
No necesito nada más
[A] [E]
Su amor me bastará",,adoracion,https://www.youtube.com/watch?v=yQSnOk_0nik,2025-09-17 14:47:57.359931+00,
833aa30e-dbf8-4075-ae39-5b7ce3618957,Hermoso Dios,Felipe S. Santos + Majo y Dan,140,B,"[Intro]
[B] F#/A# C#m7 E

[Primera Parte]
[B] F#/A#
Ver tu belleza inigualable
C#m7
Es todo lo que quiero
[E]
Es todo lo que quiero

[Segunda Parte]
[B] F#/A#
Verte reinar con tu amada novia
C#m7
Es todo lo que quiero
[E]              F#
Es todo lo que quiero

[Pre-Estribillo]
[E] F# E/G# F#/A# F#/D#
El cielo es tu trono y la tierra el estrado de tus pies
[E] F# E/G# F#/A# F#/D#
Aquí tienes tu casa y familia, te esperamos otra vez

[E] F# E/G# F#/A# F#/D#
El cielo es tu trono y la tierra el estrado de tus pies
[E] F# E/G# F#
Aquí tienes tu casa y familia, te esperamos otra vez//

[Estribillo]
[B]
Hermoso Dios
F#/A#
Glorioso Dios
C#m7 E F#
Maravilloso, Cristo te amo

( B F#/A# C#m7 E )

[Puente]
[B] F#/A#
Mientras te espero yo me enciendo mas de amor por ti
C#m7 E
Mientras te espero yo me enciendo mas",,adoracion,https://www.youtube.com/watch?v=ZgL-FDWZl7s,2025-09-24 13:43:30.624103+00,
846b25be-8784-42e7-bd3e-1c61b0a98aaf,En Memoria De Ti (Video Oficial),Un Corazón,132,A,"INTRO A - D - A - F#m
F#m - E - D - A

VERSO 1:

[A] D A F#m
Cuando tú partiste el pan
F#m E D A
Nos llamaste a recordar
[A] D A F#m
Que al tu cuerpo quebrantar
F#m E D A
Se enmendó nuestra maldad

VERSO 2:

[A] D A F#m
Luego diste de tomar
F#m E D A
Una copa, una señal
[A] D A F#m
Al tu sangre derramar
F#m E D A
Nos cubriste con bondad

CORO 1:

F#m E/G# A
En memoria de ti
[D] [A]
Que todo lo que hagamos
[D] F#m
Y cuando nos juntamos
[E]
Que sea en memoria de ti
F#m E/G# A
En memoria de ti
[D] [A]
Juntos hoy cantamos
[D] F#m
Tu nombre levantamos
[E]
En memoria de ti
[A] INTRO: A - D - A - F#m
Esperándote A ti F#m - E - D - A

VERSO 3:

[A] D A F#m
Todo el universo vio
F#m E D A
Tu sagrado corazón
[A] D A F#m
El que un día se partió
F#m E D A
Para darnos comunión

VERSO 4:

[A] D A F#m
Donde dos o tres están
F#m E D A
Al tu nombre confesar
[A] D A F#m
Tú nos vienes a encontrar
F#m E D A
Aquí estamos y aquí estás

REPITE:
F#m E D A
Aquí estamos y aquí estás

REGRESAS AL CORO.

INSTRUMENTAL:
// A - D - A - F#m
F#m - E - D - A //

PUENTE:
[Bm] [E]
Gracias, gracias,
C#m D
gracias mi Jesús

PUENTE 2 - Final:
[Bm] [E]
Gracias, gracias,
[A] C#m D
gracias mi Jesús",,adoracion,https://www.youtube.com/watch?v=Y4bLvcRC-0g&list=RDY4bLvcRC-0g&start_radio=1,2025-08-19 16:50:47.326672+00,
8d1c743e-a72d-4561-b140-a0689dc2bddd,Cristo Eres Todo,TRF Music,138,A#,"INTRO (2x)

| [D#] | [A#] | [Gm] | [F] |

 

VERSO

[A#]

Tenemos vida, vida en abundancia

[D#]

por tu gracia, asombrosa gracia

[Gm] [F] [D#]

somos tuyos, tuyo somos por la eternidad

[A#]

Tenemos gozo, gozo inexplicable

[D#]

en tu presencia, presencia incomparable

[Gm] [F] [D#]

somos libres, libres para hacer tu voluntad

CORO:

[D#] [A#]

Cantaremos hoy y siempre

[D#] [A#]

tu amor es más que suficiente

[D#] [F] [Gm]

anunciaremos cada día

[D#] [A#] [Gm] [F]

//Cristo eres todo// x2

 

VERSO

[A#]

Tenemos vida, vida en abundancia

[D#]

por tu gracia, asombrosa gracia

[Gm] [F] [D#]

somos tuyos, tuyo somos por la eternidad

 

CORO:

[D#] [A#]

Cantaremos hoy y siempre

[D#] [A#]

tu amor es más que suficiente

[D#] [F] [Gm]

anunciaremos cada día

[D#] [A#] [Gm] [F]

//Cristo eres todo// x2

 

PUENTE: [Cm] [Gm] [A#] [F]

[Cm]

///Proclamamos

[Gm]

tu grandeza

[A#]

Celebramos

[F]

con tu Iglesia/// x3

 

FINAL

[D#] [A#] [Gm] [F]

//Cristo eres todo// x2",,Alabanza,https://youtu.be/167Dg0Kntts,2025-05-01 19:25:34.312281+00,
8dbd8231-0ce9-41dc-b54c-69586641ee1e,No Tengo Nada,Gateway Worship Español,100,C,"INTRO
[Am] [Em] [F] [C]


VERSO 1

[Am] [Em]
Aun cuando no salga el sol
[F] [C]
Tú alumbras mi corazón
[Am] [Em] [F] [C]
Tu palabra siempre me sostendrá
[Am] [Em]
En el caos del temor
[F] [C]
Tú me guías con tu amor
[Am] [Em] [F] [C]
Tu palabra siempre me sostendrá
 

PRE-CORO

[Am] [Em] [F] [C]
No podría seguir así
[Am] [Em] [F] [C]
Ya que yo te encontré a ti // X2

CORO

[Am] [Em] [F] [C]
No tengo nada sin tu presencia
[Am] [Em] [F] [C]
Porque no hay nada que esta vida pueda dar
[Am] [Em] [F] [C]
No tengo nada sin tu presencia
[Am] [Em] [F] [C]
Porque eres Tú el que la vida eterna da
[Am] [Em] [F] [C]
que la vida eterna da
 
TAG
[Am] [Em] [F] [C]
que la vida eterna da
 
VERSO 2
[Am] [Em]
Cuando en la tormenta estoy
[F] [C]
Aun puedo escuchar tu voz
[Am] [Em] [F] [C]
Tu palabra siempre me sostendrá


PRE-CORO

[Am] [Em] [F] [C]
No podría seguir así
[Am] [Em] [F] [C]
Ya que yo te encontré a ti // X2


CORO

[Am] [Em] [F] [C]
No tengo nada sin tu presencia
[Am] [Em] [F] [C]
Porque no hay nada que esta vida pueda dar
[Am] [Em] [F] [C]
No tengo nada sin tu presencia
[Am] [Em] [F] [C]
Porque eres Tú el que la vida eterna da
[Am] [Em] [F] [C]
que la vida eterna da

TAG
[Am] [Em] [F] [C]
que la vida eterna da
 
 
PUENTE
[F] [E]
Aunque en el valle de sombra yo esté
[Dm] [E]
no temeré, no temeré
[F] [E]
Solo Tú traes la paz a mi ser
[Dm] [E]
no temeré


CORO

[Am] [Em] [F] [C]
No tengo nada sin tu presencia
[Am] [Em] [F] [C]
Porque no hay nada que esta vida pueda dar
[Am] [Em] [F] [C]
No tengo nada sin tu presencia
[Am] [Em] [F] [C]
Porque eres Tú el que la vida eterna da
[Am] [Em] [F] [C]
que la vida eterna da //X3

TAG
[Am] [Em] [F] [C]
que la vida eterna da",,alabanza,https://www.youtube.com/watch?v=vU06GdNHWKc,2025-06-27 18:35:55.675078+00,
9cb5d8d3-aa62-47b2-b4e8-85421d372f3a,Virtuosa (Canción Día de las Madres),Samuel Adrian,100,"G ","[Intro]
G

[Verso]

G                       Em
Dicen que son pocas y me consta
C                           D
Son pocas las que son como tú
G      D/F#             Em
Guerrera, genuina y verdadera
Am        D              G
Amante de lo bueno eres mamá.

[Verso]

G                        Em
Siempre tan atenta de tu casa
C                     D
Hermosa y temerosa de Dios
G         D/F#         Em
Por eso tu estima sobrepasa
Am           D                 G
Cualquier piedra preciosa y su valor.

[Pre-Coro]

Em                            D
Te he visto pelear grandes batallas
C                   G    D/F#
Postrada de rodillas al altar
Em                          D
Te he visto luchar por tu familia
C                            D
Y amarnos de forma incondicional.

[Coro]

C           D
Virtuosa mujer
Em  G  D/F#
¿Quién la hallará?
C              D
De fuerza y honor
G
Se vestirá.",,adoracion,https://www.youtube.com/watch?v=OYpbkI7mvgo,2025-05-08 18:00:37.03558+00,
9f29d1b6-2b03-44b8-8ae4-89713e073439,El Niño de Belén (Video Oficial),Un Corazón,86,C,"[Intro] C G/B F F/D

[Primera Parte]

[C]
Me dijeron que hay un
[G/B]
Niño en Belén
[F]
Que vino al mundo a nacer
[Fm]
Para salvar
[G/B]
Y no sé si es delirio o esto es fe
[F] [Dm]
Pero mi alma necesita renacer

[Segunda Parte]

[C]
No sé mucho de hermenéutica
[G/B]
Liturgia, apologética
[Am]
He vivido entre la crítica
[G] [C/E]
Dependiendo de mi lógica
[F] [G]
Pero algo en él
[C] [G/B] [F] [Dm]
Me llama, me llama, me llamas

[Tercera Parte]

[C]
Dicen que es él
[G/B]
Dios con nosotros, Emmanuel
[F]
Que en un pesebre ha nacido
[Fm]
Nuestro rey
[C]
¿Y acaso es
[G/B]
La estrella que tanto esperé?
[F]
Todas mis dudas dejaré
[Fm]
Y caminaré

[Cuarta Parte]

[C]
Su llegada fue profética
[G/B]
Y pareciera paradójica
[Am]
Que esperaban al Mesías
[G] [C/E]
En realeza o en política
[F] [G]
Pero en humildad
[C] [G/B]
Me llama, Me llama

[F] [Dm] [G]
Me llama, Me llama

[Estribillo]

[F]
Y cuando lo vea a los ojos
[C] [G]
Gritaré a las montañas
[F]
Que aunque lo que tenga es poco
[C] [G]
Sean fracasos o medallas
[Am] [G] [F]
Todo dejaré
[Am] [G] [F]
Por el niño de Belén
[G] [C] [G/B]
Por el niño de Belén

[Am] [G] [F] [C] [F] [C] [G]
[A] le lu ya, nos ha nacido en Belén
[Am] [G/B] [C] [C/E] [F] [C] [G] [C]
[A] le lu ya, a Cristo Jesús, Emmanuel
[Am] [G] [F] [C] [F] [C] [G]
[A] le lu ya, nos ha nacido en Belén
[Am] [G/B] [C] [C/E] [F] [C] [G] [C]
[A] le lu ya, a Cristo Jesús, Emmanuel
[F] [G] [C]
Nuestro Salvador, Emmanuel

[Estribillo]

[F]
Y cuando lo vea a los ojos
[C] [G]
Cantaré con las montañas
[F]
Que aunque lo que tenga es poco
[C] [G]
Sean fracasos o medallas
[Am] [G] [F]
Todo dejaré
[Am] [G] [F]
Una y otra vez
[G] [C] [G/B] [C]
Por el niño de Belén

Por el niño de Belén",,adoracion,http://youtube.com/watch?v=-uy0J3-XH9E,2025-12-17 21:14:52.758631+00,
a08c5b6b-13f5-4d0e-8730-635c0309cee4,Cristo eres la causa,Joni Astellano ft Abby Guzmán,83,E,"[E] [A] [C#m] [B] [A] [E]


[E]
Amamos tu persona
[A]
tu eres el gran Yo soy
[C#m] [B]
aquel que lo llena todo
[A]
tu eres Señor
[E]
y donde quiera que vamos
[A]
tu nombre manifestamos
[C#m] [B]
el precio pago la muerte vencio
[A]
y libres cantamos hoy


CORO
[E/G#] [A]
Cristo tu eres la causa
[B] [C#m]
eres nuestro anhelo y nuestra cancion
[E] [A]
en ti estamos completos
[C#m] [B] [A]
reconciliados en tu corazon
[E] [B]
y que mas podemos pedir
[E] [A]
si todo esta reunido en ti
[C#m] [B]
Cristo tu eres la causa
[E/G#] [A]
eres el todo, tu eres Señor


[E]
y donde quiera que vamos
[A]
tu nombre manifestamos
[C#m] [B]
el precio pago la muerte vencio
[A]
y libres cantamos hoy


[E/G#] [A]
Cristo tu eres la causa
[B] [C#m]
eres nuestro anhelo y nuestra cancion
[E] [A]
en ti estamos completos
[C#m] [B] [A]
reconciliados en tu corazon

[E] [B]
y que mas podemos pedir
[E] [A]
si todo esta reunido en ti
[C#m] [B]
Cristo tu eres la causa
[E/G#] [A]
eres el todo, tu eres Señor

// [E] [B]
y que mas podemos pedir
[E] [A]
si todo esta reunido en ti// x4


[E/G#] [A]
Cristo tu eres la causa
[B] [C#m]
eres nuestro anhelo y nuestra cancion
[E] [A]
en ti estamos completos
[C#m] [B] [A]
reconciliados en tu corazon

[E] [B]
y que mas podemos pedir
[E] [A]
si todo esta reunido en ti
[C#m] [B]
Cristo tu eres la causa
[E/G#] [A]
eres el todo, tu eres Señor",,Adoración,https://youtu.be/RjHQgBwFEag,2025-04-24 13:55:20.858096+00,
